	sentence1	sentence2	label	heuristics	example1	example2	split
450	If the child had set the dish on the table after putting the book on the shelf, the girl would have hurt others.	 The child put the book on the shelf.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
451	If the man had hit the ball with the bat while casting bronze into a statue, the child would have put the book on the shelf.	 The man cast bronze into a statue.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
452	If the student had hurt others after slitting the envelope, the singer could have burst into the room.	 The student slit the envelope.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
453	If the kid had slit the envelope after shutting the door, the stranger would have let the blinds down.	 The kid shut the door.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	test
454	If the girl had spread the rumor while hurting others, the worker could have split the log.	 The girl hurt others.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
455	If the dancer had hit the ball with the bat after shedding tears, the woman could have put the book on the shelf.	 The dancer shed tears.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
456	If the singer had set the dish on the table while bursting into the room, the teacher would have let the blinds down.	 The singer burst into the room.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
457	If the professor had slit the envelope while hurting others, the kid could have put the book on the shelf.	 The professor hurt others.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
458	If the worker had bet $100 on the race before casting bronze into a statue, the stranger could have spread the rumor.	 The worker cast bronze into a statue.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
459	If the dancer had let the blinds down before betting $100 on the race, the kid could have set the dish on the table.	 The dancer bet $100 on the race.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
460	If the girl had bet $100 on the race after setting the dish on the table, the man could have split the log.	 The girl set the dish on the table.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
461	If the singer had cast bronze into a statue when shutting the door, the doctor would have bet $100 on the race.	 The singer shut the door.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
462	If the worker had read the letter before slitting the envelope, the boy would have upset the boat.	 The worker slit the envelope.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
463	If the athlete had thrust the fork into the cake while reading the letter, the teacher could have hit the ball with the bat.	 The athlete read the letter.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
464	If the boy had hurt others when setting the dish on the table, the girl would have slit the envelope.	 The boy set the dish on the table.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
465	If the manager had hit the ball with the bat when splitting the log, the boy would have burst into the room.	 The manager split the log.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
466	If the teacher had upset the boat after hurting others, the boy could have split the log.	 The teacher hurt others.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
467	If the dancer had hurt others when spreading the rumor, the professor could have shut the door.	 The dancer spread the rumor.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
468	If the director had set the dish on the table before splitting the log, the boy could have read the letter.	 The director split the log.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
469	If the athlete had bet $100 on the race before setting the dish on the table, the girl could have burst into the room.	 The athlete set the dish on the table.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
